id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
662,Avar-Andic,Tindi,iⁿ,ĩ,vowel,"[Кибрик, Кодзасов 1990: 326–327]","различие Ṽ и Ṽn перед шумными (в том числе смычными) не нейтрализовано,однако в некоторых случаях отмечены колебания; назализация распространяется на последующий слог через глайды; при наличии носового внутри слова начальный глайд назализован",tind1238
663,Avar-Andic,Tindi,o,o,vowel,"[Кибрик, Кодзасов 1990: 326–327]",,tind1238
664,Avar-Andic,Tindi,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 326–327]",,tind1238
665,Avar-Andic,Tindi,oⁿ,õ,vowel,"[Кибрик, Кодзасов 1990: 326–327]","различие Ṽ и Ṽn перед шумными (в том числе смычными) не нейтрализовано,однако в некоторых случаях отмечены колебания; назализация распространяется на последующий слог через глайды; при наличии носового внутри слова начальный глайд назализован",tind1238
666,Avar-Andic,Tindi,u,u,vowel,"[Кибрик, Кодзасов 1990: 326–327]",,tind1238
667,Avar-Andic,Tindi,uⁿ,ũ,vowel,"[Кибрик, Кодзасов 1990: 326–327]","различие Ṽ и Ṽn перед шумными (в том числе смычными) не нейтрализовано,однако в некоторых случаях отмечены колебания; назализация распространяется на последующий слог через глайды; при наличии носового внутри слова начальный глайд назализован",tind1238
668,Dargwa,Chiragh,b,b,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
669,Dargwa,Chiragh,d,d,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
670,Dargwa,Chiragh,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
671,Dargwa,Chiragh,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
672,Dargwa,Chiragh,h,h,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
673,Dargwa,Chiragh,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
674,Dargwa,Chiragh,j,j,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
675,Dargwa,Chiragh,k',k',consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
676,Dargwa,Chiragh,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
677,Dargwa,Chiragh,kː,k̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
678,Dargwa,Chiragh,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
679,Dargwa,Chiragh,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
680,Dargwa,Chiragh,l,l,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
681,Dargwa,Chiragh,m,m,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
682,Dargwa,Chiragh,n,n,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
683,Dargwa,Chiragh,p',p',consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
684,Dargwa,Chiragh,pː,p̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
685,Dargwa,Chiragh,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
686,Dargwa,Chiragh,q',q',consonant,"[Кибрик, Кодзасов 1990: 334-335]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",sout3261
687,Dargwa,Chiragh,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
688,Dargwa,Chiragh,qː,q̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",sout3261
689,Dargwa,Chiragh,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 334-335]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",sout3261
690,Dargwa,Chiragh,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
691,Dargwa,Chiragh,r,r,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
692,Dargwa,Chiragh,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
693,Dargwa,Chiragh,s,s,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
694,Dargwa,Chiragh,sː,s̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
695,Dargwa,Chiragh,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
696,Dargwa,Chiragh,ʃʷ,š˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
697,Dargwa,Chiragh,t',t',consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
698,Dargwa,Chiragh,tː,t̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
699,Dargwa,Chiragh,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
700,Dargwa,Chiragh,ts',c',consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
701,Dargwa,Chiragh,tsː,c̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
702,Dargwa,Chiragh,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
703,Dargwa,Chiragh,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
704,Dargwa,Chiragh,tʃː,c̄̌,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
705,Dargwa,Chiragh,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
706,Dargwa,Chiragh,tʃʰʷ,č˳,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
707,Dargwa,Chiragh,w,w,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
708,Dargwa,Chiragh,x,x,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
709,Dargwa,Chiragh,xː,x̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
710,Dargwa,Chiragh,z,z,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
711,Dargwa,Chiragh,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
712,Dargwa,Chiragh,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
713,Dargwa,Chiragh,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
714,Dargwa,Chiragh,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
715,Dargwa,Chiragh,χː,χ̄,consonant,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
716,Dargwa,Chiragh,a,a,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
717,Dargwa,Chiragh,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
718,Dargwa,Chiragh,e,e,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
719,Dargwa,Chiragh,eː,e:,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
720,Dargwa,Chiragh,i,i,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
721,Dargwa,Chiragh,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
722,Dargwa,Chiragh,iˤ,iᶜ,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
723,Dargwa,Chiragh,o,o,vowel,"[Кибрик, Кодзасов 1990: 334-335]",Фонема a реализуется как IoI перед w b рядом с лабиализованными.,sout3261
724,Dargwa,Chiragh,u,u,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
725,Dargwa,Chiragh,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
726,Dargwa,Chiragh,uˤ,uᶜ,vowel,"[Кибрик, Кодзасов 1990: 334-335]",,sout3261
727,Dargwa,Mehweb,b,b,consonant,[Moroz 2017: 22-34],,mege1234
728,Dargwa,Mehweb,d,d,consonant,[Moroz 2017: 22-34],,mege1234
729,Dargwa,Mehweb,dz,ʒ,consonant,[Moroz 2017: 22-34],"у автора дан в скобках: аллофон z, есть в речи только старшего поколения",mege1234
730,Dargwa,Mehweb,dʒ,ǯ,consonant,[Moroz 2017: 22-34],"у автора дан в скобках: аллофон ž, есть в речи только старшего поколения",mege1234
731,Dargwa,Mehweb,ɡ,ɡ,consonant,[Moroz 2017: 22-34],,mege1234
732,Dargwa,Mehweb,ɡʷ,ɡʷ,consonant,[Moroz 2017: 22-34],,mege1234
733,Dargwa,Mehweb,ɣ,ɣ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: it is attested only initially in a few roots and only in the speech of older consultants,mege1234
734,Dargwa,Mehweb,h,h,consonant,[Moroz 2017: 22-34],,mege1234
735,Dargwa,Mehweb,ħ,ħ,consonant,[Moroz 2017: 22-34],The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel,mege1234
736,Dargwa,Mehweb,hʷ,hʷ,consonant,[Moroz 2017: 22-34],,mege1234
737,Dargwa,Mehweb,ħʷ,ħʷ,consonant,[Moroz 2017: 22-34],,mege1234
738,Dargwa,Mehweb,ʜ,ʜ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel,mege1234
739,Dargwa,Mehweb,ʜʷ,ʜʷ,consonant,[Moroz 2017: 22-34],у автора дан в скобках,mege1234
740,Dargwa,Mehweb,ɦ,ɦ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: some older speakers occasionally produce voiced glottal fricative instead of voiceless [h] in intervocalic position,mege1234
741,Dargwa,Mehweb,j,j,consonant,[Moroz 2017: 22-34],,mege1234
742,Dargwa,Mehweb,k',k',consonant,[Moroz 2017: 22-34],,mege1234
743,Dargwa,Mehweb,k'ʷ,k'ʷ,consonant,[Moroz 2017: 22-34],,mege1234
744,Dargwa,Mehweb,kʰ,k,consonant,[Moroz 2017: 22-34],,mege1234
745,Dargwa,Mehweb,kʰʷ,kʷ,consonant,[Moroz 2017: 22-34],,mege1234
746,Dargwa,Mehweb,l,l,consonant,[Moroz 2017: 22-34],,mege1234
747,Dargwa,Mehweb,m,m,consonant,[Moroz 2017: 22-34],,mege1234
748,Dargwa,Mehweb,n,n,consonant,[Moroz 2017: 22-34],,mege1234
749,Dargwa,Mehweb,p',p',consonant,[Moroz 2017: 22-34],,mege1234
750,Dargwa,Mehweb,pʰ,p,consonant,[Moroz 2017: 22-34],,mege1234
751,Dargwa,Mehweb,q',q',consonant,[Moroz 2017: 22-34],,mege1234
752,Dargwa,Mehweb,q'ʷ,q'ʷ,consonant,[Moroz 2017: 22-34],,mege1234
753,Dargwa,Mehweb,qʰ,q,consonant,[Moroz 2017: 22-34],,mege1234
754,Dargwa,Mehweb,qʰʷ,qʷ,consonant,[Moroz 2017: 22-34],,mege1234
755,Dargwa,Mehweb,r,r,consonant,[Moroz 2017: 22-34],,mege1234
756,Dargwa,Mehweb,ʁ,ʁ,consonant,[Moroz 2017: 22-34],,mege1234
757,Dargwa,Mehweb,ʁʷ,ʁʷ,consonant,[Moroz 2017: 22-34],,mege1234
758,Dargwa,Mehweb,s,s,consonant,[Moroz 2017: 22-34],,mege1234
759,Dargwa,Mehweb,ʃ,š,consonant,[Moroz 2017: 22-34],,mege1234
760,Dargwa,Mehweb,t',t',consonant,[Moroz 2017: 22-34],,mege1234
761,Dargwa,Mehweb,tʰ,t,consonant,[Moroz 2017: 22-34],,mege1234
762,Dargwa,Mehweb,ts',c',consonant,[Moroz 2017: 22-34],,mege1234
763,Dargwa,Mehweb,tsʰ,с,consonant,[Moroz 2017: 22-34],,mege1234
764,Dargwa,Mehweb,tʃ',č',consonant,[Moroz 2017: 22-34],,mege1234
765,Dargwa,Mehweb,tʃʰ,č,consonant,[Moroz 2017: 22-34],,mege1234
766,Dargwa,Mehweb,w,w,consonant,[Moroz 2017: 22-34],,mege1234
767,Dargwa,Mehweb,x,x,consonant,[Moroz 2017: 22-34],,mege1234
768,Dargwa,Mehweb,z,z,consonant,[Moroz 2017: 22-34],,mege1234
769,Dargwa,Mehweb,ʒ,ž,consonant,[Moroz 2017: 22-34],,mege1234
770,Dargwa,Mehweb,ʔ,ʔ,consonant,[Moroz 2017: 22-34],glottal stop is usually deleted in initial and intervocalic position. The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel,mege1234
771,Dargwa,Mehweb,ʔʷ,ʔʷ,consonant,[Moroz 2017: 22-34],,mege1234
772,Dargwa,Mehweb,ʡ,ʡ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel,mege1234
773,Dargwa,Mehweb,ʡʷ,ʡʷ,consonant,[Moroz 2017: 22-34],у автора даны в скобках,mege1234
774,Dargwa,Mehweb,χ,χ,consonant,[Moroz 2017: 22-34],,mege1234
775,Dargwa,Mehweb,χʷ,χʷ,consonant,[Moroz 2017: 22-34],,mege1234
776,Dargwa,Mehweb,a,a,vowel,[Moroz 2017: 22-34],,mege1234
777,Dargwa,Mehweb,aˤ,aˤ,vowel,[Moroz 2017: 22-34],,mege1234
778,Dargwa,Mehweb,e,e,vowel,[Moroz 2017: 22-34],,mege1234
779,Dargwa,Mehweb,eˤ,eˤ,vowel,[Moroz 2017: 22-34],у автора в скобках: attested in very few words,mege1234
780,Dargwa,Mehweb,i,i,vowel,[Moroz 2017: 22-34],,mege1234
781,Dargwa,Mehweb,iˤ,iˤ,vowel,[Moroz 2017: 22-34],у автора в скобках: only attested in very few words,mege1234
782,Dargwa,Mehweb,oˤ,oˤ,vowel,[Moroz 2017: 22-34],,mege1234
783,Dargwa,Mehweb,u,u,vowel,[Moroz 2017: 22-34],,mege1234
784,Dargwa,Mehweb,uˤ,uˤ,vowel,[Moroz 2017: 22-34],у автора в скобках: occurs as a variant of???,mege1234
785,Khinalugh,Khinalugh,b,b,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
786,Khinalugh,Khinalugh,c,k̃y,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
787,Khinalugh,Khinalugh,ç,xy,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
788,Khinalugh,Khinalugh,c',k'y,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
789,Khinalugh,Khinalugh,cʰ,ky,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
790,Khinalugh,Khinalugh,d,d,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
791,Khinalugh,Khinalugh,dʒ,ǯ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
792,Khinalugh,Khinalugh,f,f,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
793,Khinalugh,Khinalugh,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
794,Khinalugh,Khinalugh,ɢ,ɢ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
795,Khinalugh,Khinalugh,ɣ,ǧ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
796,Khinalugh,Khinalugh,h,h,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
797,Khinalugh,Khinalugh,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
798,Khinalugh,Khinalugh,j,j,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
799,Khinalugh,Khinalugh,ɟ,gy,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
800,Khinalugh,Khinalugh,k,k̃,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
801,Khinalugh,Khinalugh,k',k',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
802,Khinalugh,Khinalugh,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
803,Khinalugh,Khinalugh,l,l,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
804,Khinalugh,Khinalugh,ʎ,ly,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
805,Khinalugh,Khinalugh,m,m,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
806,Khinalugh,Khinalugh,n,n,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
