id,glottocode,name,source,latitude,longitude,elevation,macroarea
714,maas1239,fulfulde,aa,"11,1324","-3,64763",293,Africa
1283,mach1266,machame,gm,"-3,29385","37,0703",1038,Africa
1284,mada1282,mada,gm,"9,02294","8,34119",463,Africa
783,maka1304,mekaa,aa,"4,15471","13,0789",719,Africa
1007,mako1251,Shimakonde,ph,"-10,9906","39,5133",66,Africa
786,mama1271,minyanka,aa,"12,4871","-5,28245",304,Africa
1054,mamb1294,Mambay; Mambai,ph,"9,6121","14,0013",223,Africa
1289,mamb1296,cilungu,gm,"-8,86817","31,2269",1332,Africa
1327,mamp1244,Mampruli,gm,"10,3884","-0,74675",161,Africa
1367,masa1299,Orusyan,gm,"1,05906","34,2829",1665,Africa
1266,matu1259,matuumbi,gm,"-8,53734","39,0409",305,Africa
1488,mayo1261,Mayogo,gm,"2,79827","27,8282",817,Africa
458,mbaa1245,MBA-NE,upsid,"1,06885",25143,455,Africa
1502,mbal1255,Mbalanhu,gm,-19593,16617,1093,Africa
1285,mbee1249,mbe,gm,"6,57067","8,82998",149,Africa
1599,mbee1250,Mbe,gm,"6,25838","11,0906",830,Africa
1558,mboc1235,Mbo (Ekanang),gm,"5,13981","9,92766",828,Africa
1270,mbuk1240,mbukushu,gm,"-17,6827","22,5026",1003,Africa
455,mbum1254,MBUM,upsid,"7,5789","14,2722",794,Africa
1619,mbuu1238,Ajumbu,gm,"6,53792","10,2556",760,Africa
940,medu1238,Medumba,ph,"5,10901","10,6118",1251,Africa
1641,meru1245,Kimeru,gm,"0,26484","37,7396",1262,Africa
1601,mfum1238,Mfumte,gm,"6,6","10,936386",775,Africa
1596,mmaa1238,Numala,gm,"4,52188","11,0599",536,Africa
1322,mman1238,Mmani,gm,NA,NA,NA,Africa
942,mmen1238,Mmen,ph,"6,43213","10,2541",1289,Africa
1644,moch1256,Kimochi,gm,"-3,33743","37,3357",896,Africa
1625,mogh1246,Moghamo,gm,NA,NA,NA,Africa
1626,mokp1239,Mokpwe,gm,"4,24178","9,23887",2169,Africa
1277,mong1338,mongo-nkundu,gm,"-1,54228","20,4259",416,Africa
1344,mono1269,Mono,gm,"8,78372","14,2254",240,Africa
1143,mono1270,Mono,ph,"4,57915","19,8264",556,Africa
789,moss1236,moore,aa,"10,4524","-1,17278",306,Africa
945,mpon1254,Mpumpun,ph,"3,14015",14866,589,Africa
1343,mund1325,Mundang,gm,"9,83195","14,4751",320,Africa
780,mund1326,mündü,aa,"4,22755","29,9967",857,Africa
791,mund1327,mundani,aa,"5,68073","9,91533",1685,Africa
1618,mund1328,Mundabli,gm,"6,59969","10,2704",716,Africa
946,mung1266,Mungaka,ph,"5,89752","10,0294",1386,Africa
947,mvum1238,Mvumbo,ph,NA,NA,NA,Africa
1341,mwal1237,Mwali,gm,"-12,3164",43741,491,Africa
1448,mwan1247,Kimwani,gm,"-12,5821","40,4601",2,Africa
1263,myen1241,myene,gm,"-1,48741","9,50247",21,Africa
795,nafa1258,nafaanra,aa,"8,00522","-2,51001",304,Africa
956,naki1238,Naki,ph,"6,62784","10,2378",669,Africa
1413,nate1242,Nateni,gm,"10,5191","1,21879",336,Africa
796,nawd1238,nawdm,aa,"7,17037","0,58553",334,Africa
1660,nawu1242,Nawuri,gm,"8,45116","0,04947",139,Africa
1600,ncan1245,Nchane,gm,"6,50696","10,5312",1145,Africa
1348,ndai1238,Galke,gm,"8,09039","14,2888",776,Africa
1471,ndal1241,Chindali,gm,"-9,88948","33,6118",1057,Africa
1611,ndam1239,Ndamba,gm,"-8,40485","36,0271",294,Africa
950,ndem1249,Ndemli,ph,"4,58061","10,2197",60,Africa
1436,ndog1248,Ndogo,gm,"7,73028","27,5588",458,Africa
1269,ndon1254,ndonga,gm,"-17,6417","19,1631",1163,Africa
487,ndut1239,NDUT,upsid,14925,"-16,9811",32,Africa
1547,ndzw1235,"Comorian, Ndzwani",gm,"-12,2123","44,3709",598,Africa
718,ngan1299,gangam,aa,"10,2523","0,70509",152,Africa
1504,ngan1300,Ngandjera,gm,"-16,6359","21,1928",1071,Africa
1531,ngaz1238,Shindazidja,gm,"-11,6129","43,36",284,Africa
800,ngba1285,ngbaka,aa,"2,98887",18994,341,Africa
936,ngem1255,Ngemba,ph,"5,97864","10,1469",1396,Africa
1628,ngie1241,Ngiemboon,gm,"5,56777","10,1266",1769,Africa
963,ngom1271,Ngombale,ph,"5,70306","10,1446",1700,Africa
1411,ngom1272,Ngomba,gm,"5,63067",10237,1475,Africa
959,ngos1238,Ngishe,ph,"6,04616","9,83193",1254,Africa
1286,ngwe1238,ngwe,gm,"5,49787","9,9028",1619,Africa
1623,niel1243,Lwaa,gm,"9,70362","17,81346",409,Africa
1254,nige1253,fulfulde (NGA),gm,"10,9972","11,1188",394,Africa
774,nige1255,mambila,aa,"6,69736","11,3161",1342,Africa
1371,njeb1242,Nzɛbi,gm,"-2,18115","12,7063",719,Africa
1602,njye1238,Njem,gm,"2,30483","14,1175",542,Africa
1455,nkon1248,Nkonya,gm,"7,20316","0,3209",75,Africa
798,noma1260,nɔmaa,aa,"4,5893","10,9157",537,Africa
492,noon1243,NONI,upsid,"6,37256","10,5707",1324,Africa
749,nort2765,kisiei,aa,"8,7283","-10,4063",427,Africa
801,nort2774,ngbandi,aa,"3,56357","21,85251",456,Africa
719,nort2775,gbaya,aa,"5,9503","15,2569",913,Africa
689,nort2780,dagara,aa,"11,0441","-3,0124",308,Africa
797,nort2784,nʋni,aa,12131,"-2,98206",260,Africa
835,nort2787,toussian,aa,11133,"-4,88274",424,Africa
1491,nort2795,Ndebele,gm,"-20,2513","27,4096",1192,Africa
725,nort2810,grebo,aa,"5,17103","-8,1409",193,Africa
1264,ntch1242,N'cam,gm,"9,23971","0,599275",302,Africa
1662,ntom1248,Bokala-Nkole,gm,"-1,99062",18265,336,Africa
478,nucl1240,MUMUYE,upsid,"8,90347","11,71545",608,Africa
138,nucl1347,Wolof,spa,"15,2534",-15383,43,Africa
2192,nucl1417,Igbo,uz,"4,62705","7,23441",404,Africa
671,nucl1418,bassa,aa,"7,27501",-11543,60,Africa
1629,nugu1242,Nugunu,gm,"4,63103","11,1837",523,Africa
806,nupe1254,nupe,aa,"9,18404","5,40031",152,Africa
803,nyab1255,niaboua,aa,"6,87615","-6,84428",331,Africa
970,nyam1276,Kinyamwezi,ph,"-5,08559","32,94452",1277,Africa
1392,nyam1277,Kinyambo,gm,"-1,6096","30,9156",1549,Africa
990,nyan1307,Runyankore,ph,"-0,46364",30548,1428,Africa
1447,nyol1238,Nyole,gm,"0,88072","33,9181",1049,Africa
1181,nyon1241,Bali-Kumbat,ph,"7,274185","11,061485",1183,Africa
1399,nzim1238,Nzema,gm,"5,1785","-2,81123",73,Africa
972,obol1243,Obolo,ph,"4,62851","7,81985",174,Africa
507,ogbi1239,OGBIA,upsid,"4,75352","6,34034",153,Africa
1382,okoo1245,Oko,gm,NA,NA,NA,Africa
975,okuu1243,Oku,ph,"6,23712","10,5096",2097,Africa
929,orok1266,Lukundu,ph,"4,89504","9,15209",1292,Africa
1070,pagi1243,Pagibete; Apakabeti; Apakibeti; Apagibete;Apagibeti; Pagabete,ph,"3,15636","22,1212",534,Africa
1324,palo1243,Ndut-Falor,gm,"14,8628","-16,9557",103,Africa
1633,pana1294,Pana,gm,NA,NA,NA,Africa
1388,pang1287,Pangwa,gm,"-9,96782","34,8039",1110,Africa
1632,piny1238,Pinyin,gm,"5,7991","10,0682",1915,Africa
810,pula1262,pular,aa,"12,1826","-12,7338",108,Africa
809,pula1263,pulaar,aa,"13,8694","-13,4482",46,Africa
1546,rong1268,Ronga,gm,"-26,7329","32,6167",48,Africa
989,rund1242,Rundi,ph,"-1,44174","31,3191",1582,Africa
1489,saam1283,Lusaamia,gm,"0,3652","34,0335",1142,Africa
992,samb1305,Samba Leko,ph,"8,19236","11,7366",1042,Africa
813,sang1328,sango,aa,"6,78584","20,1702",528,Africa
1492,saxw1241,"Saxwe, Gbe",gm,"6,58269","1,92015",66,Africa
1326,sekp1241,Likpe,gm,"7,16751","0,5886",334,Africa
1330,sele1249,Sele,gm,"7,17462","0,42458",312,Africa
815,sena1262,senoufo,aa,"10,4987","-5,28216",324,Africa
816,sere1260,sereer,aa,"13,8941","-16,3916",14,Africa
1321,sher1258,Sherbro,gm,"7,77585","-12,7405",12,Africa
1008,shon1251,Shona,ph,"-17,20849","29,75725",1197,Africa
817,siss1242,sissala,aa,"11,0916","-2,38217",294,Africa
1320,siwu1238,Siwu,gm,"7,23811","0,44362",320,Africa
688,sout2789,dagaare,aa,"10,4226","-2,52265",351,Africa
1548,sout2790,Birifor,gm,"9,2873","-2,72672",172,Africa
1490,sout2795,Nouni,gm,"11,5186","-2,14385",334,Africa
1017,sout2807,Sesotho,ph,"-30,4445","27,8951",1652,Africa
1645,suba1252,Kisimbiti,gm,"-1,103296",34268,1273,Africa
1202,subi1246,Subiya,ph,"-17,5696","24,8867",909,Africa
1317,suga1248,Nizaa,gm,"7,12906","12,3779",1226,Africa
1568,suku1261,Sukuma,gm,"-3,16082","32,8765",1176,Africa
1639,sumb1240,Sisumbwa,gm,"-3,47335","31,9457",1238,Africa
145,swah1253,Swahili,spa,"-8,25605",37624,219,Africa
1041,tagw1240,Tagwana,ph,"8,67053","-5,17372",296,Africa
586,tamp1252,TAMPULMA,upsid,"9,75577","-1,35467",145,Africa
826,taro1263,tarok,aa,"8,98356","10,0288",234,Africa
1386,teee1242,Tee,gm,"4,73213","7,37553",171,Africa
827,teen1242,téén,aa,"9,84556","-3,71183",347,Africa
415,teke1280,TEKE,upsid,"-2,27122","14,4407",581,Africa
829,temm1241,tem,aa,8967,1136,412,Africa
757,tepo1239,kroumen tépo,aa,"5,16267","-7,66346",152,Africa
1528,tiag1235,"Aizi, Tiagba",gm,"5,28022","-4,62352",74,Africa
1630,tigo1236,Mbembe,gm,"6,983995","10,70849",265,Africa
832,tika1246,tikar,aa,"5,87004","11,6104",779,Africa
2213,timn1235,Temne,uz,"8,90294","-12,3331",44,Africa
1331,tivv1240,Tiv,gm,"6,88039","9,26287",258,Africa
830,tofi1235,tɔfin,aa,"6,51774","2,43226",48,Africa
1328,tong1318,Shanjo,gm,"-17,422325","27,103495",960,Africa
1203,tote1238,Totela,ph,"-16,9575","24,3751",991,Africa
1441,tsot1241,Lutsootso,gm,"0,2975","34,6961",1421,Africa
1063,tsuv1239,Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto,ph,"10,8421","5,22095",244,Africa
1573,tuki1240,Tuki,gm,"4,64348","11,5353",563,Africa
1265,tune1261,Nen,gm,"4,75","10,67",415,Africa
1649,tuni1251,Tounia,gm,"9,42506","18,2059",316,Africa
1345,tupu1244,Tupuri,gm,"10,0144","14,8697",354,Africa
1268,umbu1257,umbundu,gm,"-12,4763","14,4148",1241,Africa
836,vagl1239,vagala,aa,"9,33848","-2,31333",304,Africa
661,veng1238,babungo,aa,"6,11403","10,4137",1637,Africa
837,vute1244,vute,aa,"6,13603","11,8839",897,Africa
838,waam1244,waama,aa,"10,5956","1,65318",465,Africa
290,wame1240,KONYAGI,upsid,"12,5421",-13177,83,Africa
1647,wawa1246,Wawa,gm,"6,68974","11,7802",1218,Africa
1415,wehh1238,Weh,gm,"6,46164",10121,1193,Africa
840,weno1238,wobé,aa,"7,40391","-7,24617",278,Africa
766,west2450,limba,aa,"9,52392","-12,3138",69,Africa
715,west2454,fulfulde,aa,"14,2471","-0,52004",282,Africa
1280,west2456,western xwla,gm,"6,33455","2,03904",64,Africa
1308,west2458,"Banda, West Central",gm,"6,81435","24,1012",609,Africa
743,west2466,karaboro,aa,"10,6298","-4,76482",297,Africa
1340,wong1247,Wongo,gm,"-5,73837","20,5054",590,Africa
1319,xhos1239,Xhosa,gm,"-31,0389","28,0769",1932,Africa
1279,xwel1235,xwela,gm,"6,41342","2,02985",66,Africa
1288,yala1263,yala,gm,"6,73852","8,60748",122,Africa
842,yamb1251,yamba,aa,"6,535505","11,07711",1243,Africa
843,yamb1252,yambɛta,aa,"4,83615","10,9369",616,Africa
1335,yans1239,Yanzi,gm,"-3,8231","18,2341",352,Africa
1267,yaoo1241,yao,gm,"-13,6119","35,2387",1115,Africa
1110,yekh1238,Etsako,ph,"7,10204","6,44919",303,Africa
1655,yemb1246,Yemba,gm,"5,47421","10,0214",1431,Africa
853,yeyi1239,Yeyi,ph,"-18,9178","23,6088",954,Africa
846,yomm1242,yom,aa,"9,87186","1,81099",382,Africa
848,yoru1245,yorouba,aa,"7,15345","3,67225",117,Africa
849,zand1248,zande,aa,"4,62047","26,7157",646,Africa
1640,zinz1238,Luzinza,gm,"-2,64132","32,1755",1222,Africa
147,zulu1248,Zulu,spa,"-25,3305","31,3512",1028,Africa
1014,aheu1239,So,ph,"17,7655",104229,157,Eurasia
2201,besi1244,Mah Meri,uz,2717,101676,20,Eurasia
1065,blan1242,Blang; Plang; Bulang; Pulang; Pula; Kawa; K''ala; Kontoi',ph,"22,0092","99,7405",1341,Eurasia
2576,bodo1267,Gutob,ea,"18,3857",82771,1190,Eurasia
1101,bond1245,Remo,ph,"19,1512","83,8141",90,Eurasia
271,carn1240,NICOBARESE,upsid,"9,18853","92,7671",60,Eurasia
2597,cent1989,Central Khmer,ea,"12,0515",105015,40,Eurasia
1773,cent1990,Nicobarese,ra,"7,94812","93,3921",153,Eurasia
910,chon1284,Chong,ph,"12,5218",102514,18,Eurasia
861,chra1242,Chrau,ph,"10,8021",107293,190,Eurasia
2435,gata1239,Gtaʔ,ea,"18,6076",82984,1148,Eurasia
2359,hooo1248,Ho,ea,"23,9596","87,1188",122,Eurasia
2567,jahh1242,Jah-Hut,ea,"3,67619",102291,76,Eurasia
1089,juan1238,Juang,ph,"21,2606","85,5845",350,Eurasia
909,khar1287,Kharia,ph,"22,3571","84,3922",353,Eurasia
12,khas1269,Khasi,spa,24977,"91,9998",16,Eurasia
412,khmu1256,KHMU?,upsid,"20,2463",101671,970,Eurasia
425,koho1244,SRE,upsid,"11,6444",108057,896,Eurasia
2528,kork1243,Korku,ea,"21,8358","77,5541",495,Eurasia
916,kuay1244,Kuay,ph,NA,NA,NA,Eurasia
259,lave1249,BRAO,upsid,"14,5994",107008,657,Eurasia
986,mall1246,Mal,ph,19273,101204,998,Eurasia
2295,mund1320,Mundari,ea,"25,0391","87,1792",212,Eurasia
965,nort2684,Northern Khmer,ph,"14,4674",103863,213,Eurasia
1028,nucl1290,Wa,ph,"23,1024",99108,1517,Eurasia
274,nyah1250,NYAH KUR,upsid,"15,8909",101515,549,Eurasia
971,nyeu1238,Nyeu,ph,"14,8817","104,33",136,Eurasia
511,paco1243,PACOH,upsid,"16,3353",107094,908,Eurasia
520,para1301,PARAUK,upsid,"22,8658",99375,1878,Eurasia
2364,pare1266,Gorum,ea,19075,"83,9723",631,Eurasia
985,phai1238,Pray,ph,"19,0383",101218,754,Eurasia
2627,pnar1238,Pnar,ea,"24,8237","92,2628",13,Eurasia
2386,puoc1238,Ksingmul,ea,"20,8862",103931,477,Eurasia
2550,sant1410,Santali,ea,"25,0317","87,8185",27,Eurasia
13,seda1262,Sedang,spa,"14,7793",108027,1274,Eurasia
1003,seme1247,Semelai,ph,"2,82799",102806,61,Eurasia
2526,sora1254,Sora,ea,"19,1213","84,19",812,Eurasia
2563,temi1246,Temiar,ea,4974,101438,1349,Eurasia
2233,viet1252,Vietnamese,uz,"20,681188","105,774071",13,Eurasia
262,west2397,BRUU,upsid,"16,4906",104754,145,Eurasia
1093,achi1257,Acehnese,ph,"3,90757","96,6032",30,Papunesia
41,adze1240,Adzera,spa,"-6,39394",146294,238,Papunesia
1095,akla1241,Aklan,ph,"11,5543",122354,146,Papunesia
1684,ambo1250,Ambon Malay,gm,"-3,71342",128184,247,Papunesia
1228,anei1239,Aneityum; Anejom̃,ph,"-20,1864",169825,293,Papunesia
2373,atay1247,Atayal,ea,"24,5209",121388,1891,Papunesia
1693,bali1278,Balinese,gm,"-8,35714",115075,1570,Papunesia
1685,band1353,Banda Malay,gm,"-4,55565",129905,102,Papunesia
1185,bari1286,Bariai,ph,"-5,5087",148666,477,Papunesia
1099,bata1289,Toba-Batak,ph,"2,35498","99,1761",1079,Papunesia
1665,bata1293,Karo Batak,gm,"2,12787","98,2517",12,Papunesia
1669,bela1260,Belait,gm,"4,96207",114933,1,Papunesia
1191,biak1248,Biak,ph,"-0,9523",135879,62,Papunesia
1694,bugi1244,Bugis,gm,"-4,47",119977,93,Papunesia
1676,buol1237,Buol,gm,"0,97727",121519,131,Papunesia
1692,cebu1242,Cebuano,gm,"8,38799",124367,383,Papunesia
1695,cent2087,Bikol (Bicolano),gm,"13,7574",123403,162,Papunesia
2208,cent2092,Central Sama,uz,"7,004574","118,455978",66,Papunesia
38,cham1312,Chamorro,spa,"13,438011","144,74474",103,Papunesia
2222,coco1260,Cocos Malay,uz,"-12,193342","96,833679",NA,Papunesia
981,dobu1241,Dobu,ph,"-9,63239",150825,11,Papunesia
1085,dupa1235,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,ph,"17,3748",122188,713,Papunesia
1037,east2440,East Makian,ph,"0,07337",127423,75,Papunesia
1671,east2563,Phan Rang Cham (Eastern Cham),gm,"11,2853","108,49",10,Eurasia
328,fiji1243,FIJIAN,upsid,-18,"178,33",110,Papunesia
1212,fili1244,Filipino,ph,12265,123464,36,Papunesia
334,fwai1237,PO-AI,upsid,"-20,6873",164901,272,Papunesia
1052,gayo1244,Gayo,ph,"4,3733","97,3456",1220,Papunesia
43,hawa1245,Hawaiian,spa,"19,6297","-155,43",2013,Papunesia
1696,hili1240,Hiligaynon,gm,"10,4018",122974,116,Papunesia
1211,hoav1238,Hoava,ph,"-8,19679",157595,162,Papunesia
39,iaai1238,Iai,spa,"-20,6301","166,59",1,Papunesia
364,iban1264,IBAN,upsid,"2,09041",112934,125,Papunesia
1187,idaa1241,Ida''an',ph,"5,29059",118515,144,Papunesia
1117,ilok1237,Ilocano,ph,"15,9361",120993,278,Papunesia
1144,indo1316,Indonesian,ph,"-7,33458",109716,456,Papunesia
247,indo1317,SAMA,upsid,"-3,68664",122253,78,Papunesia
369,irar1238,IRARUTU,upsid,"-2,94438",133586,1,Papunesia
376,ivat1242,IVATAN,upsid,"20,3848",121975,65,Eurasia
1675,java1254,Javanese,gm,"-0,572307",110885,61,Papunesia
40,kali1299,Kaliai,spa,NA,NA,NA,Papunesia
1679,kamb1299,Kambera,gm,"-9,88447",120235,324,Papunesia
2225,keda1250,Kedayan,uz,NA,NA,NA,Papunesia
1173,kela1255,Kela,ph,"-7,47103",147173,133,Papunesia
1215,keoo1238,Ke''o; Kéo',ph,"-8,8704",121256,597,Papunesia
1668,kima1244,Kimaragang,gm,"6,61982","116,96",226,Papunesia
913,koko1269,Kokota,ph,"-8,16481",159191,26,Papunesia
1687,kupa1239,Kupang Malay,gm,"-10,2526","123,63",494,Papunesia
436,kwai1243,KWAIO,upsid,"-8,93744",160965,846,Papunesia
1688,lara1260,Larantuka Malay,gm,"-8,4746","122,7619",97,Papunesia
584,lena1238,LENAKEL,upsid,"-19,4763",169261,243,Papunesia
1681,leti1246,Leti,gm,"-8,19808",127674,300,Papunesia
1122,loni1238,Loniu,ph,"-2,06124","147,35",12,Papunesia
2202,mafe1237,Mavea,uz,"-15,4316",167241,1,Papunesia
1677,maka1311,Makassar,gm,"-5,65551",119838,1,Papunesia
1686,mala1481,Manado Malay,gm,"1,48099",124843,20,Papunesia
1051,malo1243,Tamambo; Malo,ph,"-15,6835","167,16",72,Papunesia
933,mana1295,Manam,ph,"-4,07921",145033,1641,Papunesia
42,maor1246,Maori,spa,"-38,2881",176541,497,Papunesia
471,mara1404,MARANAO,upsid,"7,79414",124175,974,Papunesia
988,matb1237,Matbat,ph,"-1,8801",130075,183,Papunesia
1698,mina1268,Minangkabau,gm,"4,17","96,25",318,Papunesia
943,moke1242,Moken,ph,"10,1474","98,6765",NA,Eurasia
1672,mokl1243,Moklen,gm,"8,16761","98,3176",9,Eurasia
1678,mori1268,Mori Bawah,gm,"-2,56016","121,37",496,Papunesia
948,motl1237,Mwotlap,ph,"-13,655015","167,706277",80,Papunesia
1214,muna1247,Muna,ph,"-5,40419",122541,62,Papunesia
557,natu1246,NAMBAKAENGO,upsid,"-10,6771",165835,1,Papunesia
1213,ngad1261,Ngad''a; Ngadha',ph,"-8,79508",120976,1154,Papunesia
1674,nias1242,Nias,gm,"0,90691","97,4961",5,Papunesia
1689,nort2828,North Maluku Malay,gm,"-0,86437",128323,2,Papunesia
1205,nort2845,North Marquesan,ph,"-8,89412",-140108,424,Papunesia
1691,nucl1460,Madurese,gm,-7,113,109,Papunesia
2397,paiw1248,Paiwan,ea,"22,3271",120806,589,Papunesia
977,pala1344,Palauan,ph,"7,34138","134,476678",1,Papunesia
1697,pamp1243,Kapampangan,gm,"14,9603",120502,9,Papunesia
1699,pang1290,Pagasinan,gm,"15,9377",120365,20,Papunesia
1172,pate1247,Patep,ph,"-6,91988",146639,1137,Papunesia
1171,peta1245,Petats,ph,"-5,34068",154593,307,Papunesia
31,plat1254,Malagasy,spa,"-19,5907","47,1211",1733,Africa
519,pohn1238,POHNPEIAN,upsid,"6,87212",158223,586,Papunesia
311,ruka1240,RUKAI,upsid,"22,7738",120844,1589,Papunesia
34,saba1265,Sa'ban,spa,"3,58723",115664,983,Papunesia
997,sasa1249,Sasak,ph,"-8,58349",116284,304,Papunesia
1018,sata1237,Satawalese,ph,"7,36084",147038,1,Papunesia
1002,seim1238,Seimat,ph,"-1,5297",145074,NA,Papunesia
1062,sela1259,Selaru,ph,"-8,18376",130961,1,Papunesia
1010,siar1238,Siar-Lak,ph,"-4,62059",152892,604,Papunesia
1015,sout2856,South Efate,ph,"-17,7006",168377,147,Papunesia
1061,sout2895,Southern Nuautl,ph,"-3,23411",129148,107,Papunesia
1667,sout2918,Southern Sama,gm,"4,755836","119,483887",10,Papunesia
2223,stan1306,Standard Malay,uz,"3,08896",101699,72,Eurasia
35,sund1252,Sundanese,spa,"-6,89708",107106,564,Papunesia
1174,surs1246,Sursurunga,ph,"-3,99078",152768,617,Papunesia
1666,taga1270,Tagalog,gm,"14,06",121747,138,Papunesia
1001,taro1264,Sedik,ph,"23,9032",121358,1579,Papunesia
1066,tata1257,Tatana''; Tatanaq; Tatana',ph,"5,49808",115553,44,Papunesia
2212,taus1251,Tausug (Suluk),uz,"5,12236","118,88",179,Papunesia
1700,teng1272,Tengger,gm,"-7,89069",113037,978,Papunesia
1680,tetu1245,Tetun,gm,"-9,11217",125528,286,Papunesia
572,tiga1245,TIGAK,upsid,"-2,70951",150893,6,Papunesia
1170,tinp1237,Tinputz,ph,"-5,58358",154972,139,Papunesia
578,tiru1241,TIRURAY,upsid,"6,77321",124127,477,Papunesia
1086,tong1325,Tongan; Tonga,ph,"-21,17","-175,25",1,Papunesia
593,tsou1248,TSOU,upsid,23216,120787,691,Papunesia
1152,tuka1248,Tukang Besi,ph,"-5,30994",123578,205,Papunesia
529,waim1251,RORO,upsid,"-8,67145",146544,27,Papunesia
1081,west2560,"Bajau, West Coast; Land Bajaw; West Coast Bajao",ph,"6,00631",116124,30,Papunesia
29,west2650,Cham,spa,"12,4771",104026,26,Eurasia
1032,woge1237,Wogeo,ph,"-3,20238",144089,123,Papunesia
1024,yape1248,Yapese,ph,"9,55811",138125,15,Papunesia
2145,cent2142,Aymara,saphon,-17,"-68,5",4204,South America
1852,jaqa1244,Jaqaru,saphon,"-12,8823","-75,8958",2670,South America
267,qaqe1238,BAINING,upsid,"-4,45258",151702,1085,Papunesia
1120,awac1239,Awa Pit,ph,"1,21652","-78,3401",478,South America
1854,chac1249,Cha'palaa,saphon,"0,71489","-79,0508",168,South America
1222,colo1256,Colorado; Tsafiki,ph,"-0,21181","-79,2347",480,South America
1855,guam1248,Guambiano,saphon,"2,55849",-76582,1782,South America
2381,basq1250,Zuberoan Basque,ea,NA,NA,NA,Eurasia
1857,bora1263,Bora,saphon,"-2,91467","-68,9093",101,South America
1859,muin1242,Muinane,saphon,"-0,8652","-72,4249",101,South America
1164,aman1265,Amanab,ph,"-3,51516",141178,357,Papunesia
892,imon1245,Imonda,ph,"-3,31228",141171,341,Papunesia
619,wari1266,WARIS,upsid,-3139,140931,608,Papunesia
1955,boro1282,Borôro,saphon,"-16,6029","-55,2004",269,South America
1975,umot1240,Umotína,saphon,"-15,5929","-57,4192",138,South America
2630,buna1275,Bunuba,er,"-17,8297",125631,261,Australia
2631,goon1238,Gooniyandi,er,"-18,4073",126351,304,Australia
269,cadd1256,CADDO,upsid,"35,1826","-98,2634",81,North America
74,wich1260,Wichita,spa,"35,0665","-98,1831",378,North America
1861,chay1248,Shawi,saphon,"-5,63764","-76,8252",940,South America
1860,jebe1250,Shiwilu,saphon,"-5,40317","-76,4103",326,South America
1873,akaw1239,Ingarikó,saphon,"6,16277",-60862,733,South America
1862,akur1238,Akurio,saphon,"3,19607","-55,6294",190,South America
1863,apal1257,Apalaí,saphon,"1,49792","-54,7457",300,South America
1865,baka1277,Bakairí,saphon,"-14,2628","-54,7034",444,South America
1870,cari1279,Carijona,saphon,"1,21894","-72,0664",293,South America
1880,enap1235,Panare,saphon,"6,95035","-65,8483",423,South America
1867,gali1262,Carib,saphon,"5,83772","-56,8323",1,South America
1871,hixk1239,Hixkaryána,saphon,"-0,16265","-58,80153",200,South America
1872,ikpe1245,Ikpeng,saphon,"-11,37822","-53,49553",243,South America
1874,japr1238,Japreria,saphon,"10,5523","-72,7101",696,South America
1875,kaxu1237,Kaxuiâna,saphon,"2,17138","-55,9101",336,South America
1876,kuik1246,Kuikúro-Kalapálo,saphon,"-12,3035","-53,2261",242,South America
1877,macu1259,Macushi,saphon,"4,31861","-60,2209",876,South America
1878,mapo1246,Mapoyo,saphon,"5,96952","-67,2581",720,South America
1879,maqu1238,Yekwana,saphon,"4,70705","-64,3877",1647,South America
1864,para1310,"Arára, Pará",saphon,"-3,71263","-53,0657",97,South America
1883,pemo1245,Pémono,saphon,5248,-66082,925,South America
1881,pemo1248,Pemon,saphon,"4,97031","-61,4033",968,South America
1884,trio1238,Trió,saphon,"2,53616","-55,7599",596,South America
1885,waim1253,Waimiri-Atroarí,saphon,"-0,61832","-60,4259",100,South America
1886,waiw1244,Waiwai,saphon,"1,50881","-59,1417",593,South America
1031,waya1269,Wayana,ph,"2,77537","-54,4429",283,South America
1888,yaba1248,Yabarana,saphon,"5,32692",-66276,1194,South America
2153,yukp1241,Yukpa,saphon,"9,67534","-73,0557",1800,South America
1425,arin1244,Aringa,gm,"3,56143","31,3071",818,Africa
660,avok1242,avokaya,aa,"4,38639","29,9379",837,Africa
1469,bagi1246,Bagirmi,gm,"11,52392","14,769495",295,Africa
1249,baka1274,baka,gm,"4,65943","29,59",876,Africa
1196,bong1285,Bongo,ph,"7,4145","27,9918",458,Africa
878,furu1242,Furu,ph,4485,"20,6448",435,Africa
738,jurm1239,jur mödö,aa,"6,03321",29974,481,Africa
1339,keli1248,Kaliko,gm,"3,56039",30556,1172,Africa
762,lend1245,lendu,aa,"2,1898","30,6794",1828,Africa
1636,lese1243,Balese,gm,"1,3","29,3",916,Africa
1294,logo1259,Logo,gm,"3,32608","29,8866",876,Africa
151,lugb1240,Logbara,spa,"3,02245","30,8642",1213,Africa
807,madi1260,pandikeri,aa,"3,62499","31,8471",1030,Africa
778,mang1394,mangbetu,aa,"2,5511","27,0712",623,Africa
1474,mbay1241,Mbay,gm,"8,23066","15,7328",457,Africa
1424,moro1284,Morokodo,gm,"5,5103","30,0229",569,Africa
1293,moru1253,Moru,gm,"5,1232","30,3287",637,Africa
799,ngam1268,ngambai,aa,"8,57051",15414,457,Africa
